bidNtceNo,bidNtceOrd,refNtceNo,refNtceOrd,ppsNtceYn,bidNtceNm,bidNtceSttusNm,bidNtceDate,bidNtceBgn,bsnsDivNm,intrntnlBidYn,cmmnCntrctYn,cmmnReciptMethdNm,elctrnBidYn,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,ntceInsttOfclDeptNm,ntceInsttOfclNm,ntceInsttOfclTel,ntceInsttOfclEmailAdrs,dmndInsttNm,dmndInsttCd,dmndInsttOfclDeptNm,dmndInsttOfclNm,dmndInsttOfclTel,dmndInsttOfclEmailAdrs,presnatnOprtnYn,presnatnOprtnDate,presnatnOprtnTm,presnatnOprtnPlce,bidPrtcptQlfctRgstClseDate,bidPrtcptQlfctRgstClseTm,cmmnReciptAgrmntClseDate,cmmnReciptAgrmntClseTm,bidBeginDate,bidBeginTm,bidClseDate,bidClseTm,opengDate,opengTm,opengPlce,asignBdgtAmt,presmptPrce,rsrvtnPrceDcsnMthdNm,rgnLmtYn,prtcptPsblRgnNm,indstrytyLmtYn,bidprcPsblIndstrytyNm,bidNtceUrl,dataBssDate
R25BK00700965,000,R25BK00700965,000,Y,2025 경기도 1인 크리에이터 사업 홍보 운영,일반공고,2025-03-11,10:25,용역,N,Y,,N,총액계약,제한경쟁,협상에 의한 계약,(재)경기콘텐츠진흥원,Z001412,,이한솔,032-623-8033,halee@gcon.or.kr,(재)경기콘텐츠진흥원,Z001412,,이한솔,0326238033,,,,,,,,,,,,,,2025-03-21,11:00,(재)경기콘텐츠진흥원,50000000,45454545,비예가,Y,경기도...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00700965&bidPbancOrd=000,2025-11-28
R25BK00700983,000,R25BK00700983,000,Y,2025년도 서울대학교 안전보건교육 용역,일반공고,2025-03-11,10:25,용역,N,Y,,Y,총액계약,제한경쟁,적격심사제,서울대학교,7006431,,김현우,02-880-5158,khw9982@snu.ac.kr,서울대학교,7006431,,김현우,028805158,,,,,,2025-03-18,18:00,,,2025-03-11,12:00,2025-03-19,12:00,2025-03-19,13:00,국가종합전자조달시스템(나라장터),32309000,32309000,복수예가,Y,"서울특별시,인천광역시,경기도...(이하생략 나라장터참조)",Y,안전보건교육기관,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00700983&bidPbancOrd=000,2025-11-28
R25BK00701024,000,R25BK00701024,000,Y,무궁화로(정발산동 1302번지 일원) 재포장공사 폐기물처리용역,일반공고,2025-03-11,10:25,용역,N,Y,분담이행,Y,총액계약,수의계약,,경기도 고양시,3940000,,김민아,031-807-52513,kma9157@korea.kr,경기도 고양시,3940000,,김민아,03180752513,,,,,,2025-03-16,18:00,2025-03-16,18:00,2025-03-13,10:00,2025-03-17,10:00,2025-03-17,11:00,국가종합전자조달시스템(나라장터),41090000,37354545,복수예가,Y,경기도 고양시...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00701024&bidPbancOrd=000,2025-11-28
R25BK00701022,000,R25BK00701022,000,Y,기후변화대응을 위한 에어로졸 광학·물리·화학적 특성 통합 연구,일반공고,2025-03-11,10:26,용역,N,Y,,Y,총액계약,수의계약,,기후에너지환경부 국립환경과학원,1482021,,이은효,032-560-7032,eh941228@korea.kr,기후에너지환경부 국립환경과학원,1482021,,이은효,0325607032,,,,,,2025-03-12,15:00,,,2025-03-12,14:00,2025-03-12,15:00,2025-03-12,16:00,국가종합전자조달시스템(나라장터),100000000,90909091,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00701022&bidPbancOrd=000,2025-11-28
R25BK00700516,000,R25BK00700516,000,Y,2025년 중증장애인생산품 박람회 설치 및 시설 운영관리 입찰공고,일반공고,2025-03-11,10:27,용역,N,Y,,Y,총액계약,제한경쟁,협상에 의한 계약,사단법인한국장애인직업재활시설협회,Z019251,,김현민,070-435-23398,elim0917@naver.com,사단법인한국장애인직업재활시설협회,Z019251,,김현민,07043523398,,,,,,2025-03-19,18:00,,,2025-03-11,11:00,2025-03-20,18:00,2025-03-20,19:00,국가종합전자조달시스템(나라장터),100000000,90909091,비예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00700516&bidPbancOrd=000,2025-11-28
R25BK00700953,000,R25BK00700953,000,Y,2025년 지식재산 활용 확산 인프라 구축 사업,재입찰공고,2025-03-11,10:28,용역,N,Y,,Y,총액계약,수의계약,,지식재산처,1431000,,선일환,042-481-5016,awessun7@korea.kr,지식재산처,1431000,,선일환,0424815015,naraoh@korea.kr,,,,,2025-03-11,11:00,,,2025-03-11,10:30,2025-03-11,11:00,2025-03-11,12:00,국가종합전자조달시스템(나라장터),740000000,672727273,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00700953&bidPbancOrd=000,2025-11-28
R25BK00689076,000,R25BK00689076,000,Y,첨단 농식품 클러스터 조성 타당성 연구,일반공고,2025-03-11,10:29,용역,N,Y,공동이행,Y,총액계약,일반경쟁,협상에 의한 계약,조달청,1230000,,장성주,070-405-66129,sherlock118@korea.kr,농림축산식품부,1543000,,구교민,0442011288,sececeo@korea.kr,,,,,2025-03-31,18:00,2025-03-31,18:00,2025-03-28,10:00,2025-04-01,10:00,2025-04-01,11:00,,302072000,272727273,비예가,N,...(이하생략 나라장터참조),Y,학술.연구용역,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00689076&bidPbancOrd=000,2025-11-28
R25BK00701056,000,R25BK00701056,000,Y,기후변화유발물질과 대기오염물질의 통합관측 및 활용방안 마련을 위한 기획연구,일반공고,2025-03-11,10:29,용역,N,Y,공동이행,Y,총액계약,수의계약,,기후에너지환경부 국립환경과학원,1482021,,이은효,032-560-7032,eh941228@korea.kr,기후에너지환경부 국립환경과학원,1482021,,이은효,0325607032,,,,,,2025-03-12,17:00,2025-03-12,16:00,2025-03-12,16:00,2025-03-12,17:00,2025-03-12,18:00,국가종합전자조달시스템(나라장터),100000000,90909091,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00701056&bidPbancOrd=000,2025-11-28
R25BK00701059,000,R25BK00701059,000,Y,거점 세종학당 고도화 방안 수립 용역,일반공고,2025-03-11,10:33,용역,N,Y,,Y,총액계약,제한경쟁,협상에 의한 계약,세종학당재단,Z015416,,이소민,02-327-60715,leesomin@ksif.or.kr,세종학당재단,Z015416,,이소민,0232760715,,,,,,2025-03-25,18:00,,,2025-03-24,10:00,2025-03-26,10:00,2025-03-26,11:00,국가종합전자조달시스템(나라장터),65000000,59090909,비예가,N,...(이하생략 나라장터참조),Y,기타자유업종,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00701059&bidPbancOrd=000,2025-11-28
R25BK00700971,000,R25BK00700971,000,Y,2025년 하수사업 건설폐기물 처리용역(연간단가),일반공고,2025-03-11,10:34,용역,N,Y,분담이행,Y,총액계약,제한경쟁,적격심사제,서울특별시 중구,3010000,,이나리,02-339-65022,lnr0418@junggu.seoul.kr,서울특별시 중구,3010000,,이나리,0233965022,,,,,,2025-03-17,18:00,2025-03-17,18:00,2025-03-12,09:00,2025-03-18,10:00,2025-03-18,11:00,국가종합전자조달시스템(나라장터),143407000,130370000,복수예가,Y,"서울특별시,인천광역시,경기도...(이하생략 나라장터참조)",Y,"건설폐기물 중간처리업,건설폐기물 수집·운반업",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00700971&bidPbancOrd=000,2025-11-28
