bidNtceNo,bidNtceOrd,refNtceNo,refNtceOrd,ppsNtceYn,bidNtceNm,bidNtceSttusNm,bidNtceDate,bidNtceBgn,bsnsDivNm,intrntnlBidYn,cmmnCntrctYn,cmmnReciptMethdNm,elctrnBidYn,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,ntceInsttOfclDeptNm,ntceInsttOfclNm,ntceInsttOfclTel,ntceInsttOfclEmailAdrs,dmndInsttNm,dmndInsttCd,dmndInsttOfclDeptNm,dmndInsttOfclNm,dmndInsttOfclTel,dmndInsttOfclEmailAdrs,presnatnOprtnYn,presnatnOprtnDate,presnatnOprtnTm,presnatnOprtnPlce,bidPrtcptQlfctRgstClseDate,bidPrtcptQlfctRgstClseTm,cmmnReciptAgrmntClseDate,cmmnReciptAgrmntClseTm,bidBeginDate,bidBeginTm,bidClseDate,bidClseTm,opengDate,opengTm,opengPlce,asignBdgtAmt,presmptPrce,rsrvtnPrceDcsnMthdNm,rgnLmtYn,prtcptPsblRgnNm,indstrytyLmtYn,bidprcPsblIndstrytyNm,bidNtceUrl,dataBssDate
R25BK00907367,000,R25BK00907367,000,Y,"2025년 혁신제품 국내 시범구매(2024-175호, 계장제어장치)",일반공고,2025-06-16,17:32,물품,N,Y,,Y,총액계약,수의계약,,조달청,1230000,,최태순,042-724-7130,taesoon@korea.kr,조달청,1230000,,김유빈,07040567036,nerkong@korea.kr,,,,,2025-06-16,18:00,,,2025-06-17,13:30,2025-06-17,14:30,2025-06-17,15:30,,286966620,258854545,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00907367&bidPbancOrd=000,2025-11-25
R25BK00907886,000,R25BK00907886,000,Y,(256022-G) 1보급단 물류센터 출고장 분류 자동화시스템 장비 구매설치,재입찰공고,2025-06-16,17:33,물품,N,Y,,Y,총액계약,일반경쟁,협상에 의한 계약,국방부 국군재정관리단,ZD00303,,김융,--,finance6651@mnd.go.kr,국방부 국군재정관리단,ZD00303,,김융,,,,,,,2025-06-26,18:00,,,2025-06-17,00:00,2025-06-27,10:00,2025-07-02,10:00,국가종합전자조달시스템(나라장터),710000000,645454545,복수예가,N,...(이하생략 나라장터참조),Y,소프트웨어사업자(컴퓨터관련서비스사업),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00907886&bidPbancOrd=000,2025-11-25
R25BK00907826,000,R25BK00907826,000,Y,"2025년 순천시립도서관 소장형 전자자료(전자책, 오디오북) 구입",일반공고,2025-06-16,17:33,물품,N,Y,,Y,총액계약,수의계약,,전라남도 순천시,4820000,,이이슬,061-749-5694,2dew@korea.kr,전라남도 순천시,4820000,,이이슬,0617495694,,,,,,2025-06-19,18:00,,,2025-06-18,09:00,2025-06-20,12:00,2025-06-20,13:00,국가종합전자조달시스템(나라장터),42060660,42060660,복수예가,Y,전라남도 순천시...(이하생략 나라장터참조),Y,소프트웨어사업자(디지털콘텐츠개발서비스사업),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00907826&bidPbancOrd=000,2025-11-25
R25BK00908135,000,R25BK00908135,000,Y,[의료기기] PATIENT MONITOR 10SET,일반공고,2025-06-16,17:33,물품,N,Y,,N,총액계약,제한경쟁,,분당서울대학교병원,Z007981,,정광희,031-787-1393,02039@snubh.org,분당서울대학교병원,Z007981,,정광희,0317871393,,,,,,,,,,,,,,2025-06-24,12:00,병원물품조달시스템,0,0,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00908135&bidPbancOrd=000,2025-11-25
R25BK00906221,000,R25BK00906221,000,Y,백석도서관 리모델링 공사 관급자재(빌딩자동제어장치) 구매,일반공고,2025-06-16,17:33,물품,N,Y,,Y,총액계약,수의계약,,조달청 서울지방조달청,1230121,,허지숙,02-590-8763,good55@korea.kr,경기도 고양시,3940000,,장숙희,03180752524,suky1107@korea.kr,,,,,2025-06-23,18:00,,,2025-06-24,10:00,2025-06-24,12:00,2025-06-24,13:00,,129694620,117904200,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00906221&bidPbancOrd=000,2025-11-25
R25BK00908109,000,R25BK00908109,000,Y,운학 동원훈련장 개보수 및 내진보강(관급-친환경페인트),일반공고,2025-06-16,17:36,물품,N,Y,,Y,총액계약,수의계약,,제55보병사단,ZD00095,,양승준,031-329-6502,15365@mnd.go.kr,제55보병사단,ZD00095,,양승준,0313296502,,,,,,2025-06-19,18:00,,,2025-06-16,18:00,2025-06-20,10:00,2025-06-20,11:00,국가종합전자조달시스템(나라장터),86614300,78740273,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00908109&bidPbancOrd=000,2025-11-25
R25BK00907840,000,R25BK00907840,000,Y,고정식 원격측정기 무인운영 시스템 제작·설치,일반공고,2025-06-16,17:38,물품,N,Y,,Y,총액계약,수의계약,,조달청 인천지방조달청,1230133,,김현순,070-405-67875,khs22450@korea.kr,한국환경공단,B552584,,이동석,0325903269,nethelper@keco.or.kr,,,,,2025-06-18,18:00,,,2025-06-19,14:00,2025-06-19,16:00,2025-06-19,17:00,,195605960,176363636,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00907840&bidPbancOrd=000,2025-11-25
R25BK00908033,000,R25BK00908033,000,Y,2025년 혁신제품 시범구매(AI 기반 무선신호 탐지 기술과 GNSS 스푸핑 기술이 적용된 하이브리드 안티드론 시스템),일반공고,2025-06-16,17:39,물품,N,Y,,Y,총액계약,수의계약,,조달청,1230000,,김성철,070-405-67682,kschul99@korea.kr,조달청,1230000,,김유빈,07040567036,nerkong@korea.kr,,,,,2025-06-16,18:00,,,2025-06-17,13:00,2025-06-17,14:00,2025-06-17,15:00,,664793400,600000000,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00908033&bidPbancOrd=000,2025-11-25
R25BK00908118,000,R25BK00908118,000,Y,2025년 농촌 영농인력 인자리 직접지원사업 장비 제조·구매(드론) 재공고,일반공고,2025-06-16,17:40,물품,N,Y,,Y,총액계약,제한경쟁,,농협중앙회 김제농업협동조합,Z002496,,정윤재,063-547-3648,nh525017-5@nonghyup.com,농협중앙회 김제농업협동조합,Z002496,,정윤재,0635473648,,,,,,2025-06-22,18:00,,,2025-06-16,18:00,2025-06-23,18:00,2025-06-24,09:00,국가종합전자조달시스템(나라장터),102500000,93181818,복수예가,Y,전북특별자치도...(이하생략 나라장터참조),Y,농업기계 사후관리업(소형),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00908118&bidPbancOrd=000,2025-11-25
R25BK00908160,000,R25BK00908160,000,Y,[수의시담] 고정밀 Resistive Decades,일반공고,2025-06-16,17:40,물품,N,Y,,Y,총액계약,수의계약,,한국기초과학지원연구원,B551364,,이정윤,042-865-3586,leejy6687@kbsi.re.kr,한국기초과학지원연구원,B551364,,이정윤,0428653586,,,,,,2025-06-16,18:00,,,2025-06-17,09:00,2025-06-17,10:00,2025-06-17,11:00,국가종합전자조달시스템(나라장터),28710000,26100000,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00908160&bidPbancOrd=000,2025-11-25
R25BK00908064,000,R25BK00908064,000,Y,2025년 쓰레기 종량제봉투 제작(3차),일반공고,2025-06-16,17:41,물품,N,Y,,Y,총액계약,수의계약,,강원특별자치도 강릉시,4201000,,유요희,033-640-5470,yohee5079@korea.kr,강원특별자치도 강릉시,4201000,,유요희,0336405470,,,,,,2025-06-16,18:00,,,2025-06-17,10:00,2025-06-17,11:00,2025-06-17,12:00,국가종합전자조달시스템(나라장터),248300000,225727273,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00908064&bidPbancOrd=000,2025-11-25
R25BK00908175,000,R25BK00908175,000,Y,유용미생물 배양소 실체현미경 구입,일반공고,2025-06-16,17:41,물품,N,Y,,Y,총액계약,수의계약,,대구광역시 군위군,5141000,,이유정,054-380-6138,iwant86@korea.kr,대구광역시 군위군,5141000,,백슬기,0543806138,,,,,,2025-06-19,18:00,,,2025-06-16,19:00,2025-06-20,12:00,2025-06-20,13:00,국가종합전자조달시스템(나라장터),99900000,90818182,복수예가,Y,대구광역시...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00908175&bidPbancOrd=000,2025-11-25
R25BK00908176,000,R25BK00908176,000,Y,구성 흥평1리 도로확포장공사(2차분)-게비온석,일반공고,2025-06-16,17:42,물품,N,Y,,Y,총액계약,수의계약,,경상북도 김천시,5060000,,이영미,054-420-6205,sse9030@korea.kr,경상북도 김천시,5060000,,이영미,0544206205,,,,,,2025-06-19,18:00,,,2025-06-18,10:00,2025-06-20,10:00,2025-06-20,11:00,국가종합전자조달시스템(나라장터),60080000,54618182,복수예가,Y,경상북도 김천시...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00908176&bidPbancOrd=000,2025-11-25
