bidNtceNo,bidNtceOrd,refNtceNo,refNtceOrd,ppsNtceYn,bidNtceNm,bidNtceSttusNm,bidNtceDate,bidNtceBgn,bsnsDivNm,intrntnlBidYn,cmmnCntrctYn,cmmnReciptMethdNm,elctrnBidYn,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,ntceInsttOfclDeptNm,ntceInsttOfclNm,ntceInsttOfclTel,ntceInsttOfclEmailAdrs,dmndInsttNm,dmndInsttCd,dmndInsttOfclDeptNm,dmndInsttOfclNm,dmndInsttOfclTel,dmndInsttOfclEmailAdrs,presnatnOprtnYn,presnatnOprtnDate,presnatnOprtnTm,presnatnOprtnPlce,bidPrtcptQlfctRgstClseDate,bidPrtcptQlfctRgstClseTm,cmmnReciptAgrmntClseDate,cmmnReciptAgrmntClseTm,bidBeginDate,bidBeginTm,bidClseDate,bidClseTm,opengDate,opengTm,opengPlce,asignBdgtAmt,presmptPrce,rsrvtnPrceDcsnMthdNm,rgnLmtYn,prtcptPsblRgnNm,indstrytyLmtYn,bidprcPsblIndstrytyNm,bidNtceUrl,dataBssDate
20160708749,011,20160708749,011,Y,교량받침,정정공고,2025-10-09,19:31,물품,N,Y,,N,제3자단가계약,제한경쟁,유사물품 복수경쟁계약,조달청,1230000,,김태형,070-405-67246,nakth@korea.kr,각 수요기관,ZZ99999,,,,,,,,,,,,,,,2028-03-30,18:00,2027-05-31,18:00,국가종합전자조달시스템(나라장터),0,24793363636,,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20160708749&bidPbancOrd=011,2025-11-17
20170126171,010,20170126171,010,Y,방음벽및방음판외 11종,정정공고,2025-10-09,19:36,물품,N,Y,,N,제3자단가계약,일반경쟁,유사물품 복수경쟁계약,조달청,1230000,,김태형,070-405-67246,nakth@korea.kr,각 수요기관,ZZ99999,,,,,,,,,,,,,,,2028-04-29,18:00,2027-06-30,18:00,국가종합전자조달시스템(나라장터),0,103409090909,,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20170126171&bidPbancOrd=010,2025-11-17
20171130183,007,20171130183,007,Y,해상부유구조물,정정공고,2025-10-09,19:37,물품,N,Y,,N,제3자단가계약,제한경쟁,유사물품 복수경쟁계약,조달청,1230000,,김태형,070-405-67246,nakth@korea.kr,각 수요기관,ZZ99999,,,,,,,,,,,,,,,2028-09-22,18:00,2027-11-23,18:00,국가종합전자조달시스템(나라장터),0,150000000000,,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20171130183&bidPbancOrd=007,2025-11-17
R25BK01080998,000,R25BK01080998,000,Y,"상용SW 제3자단가계약(TalkBridge v1.0, (주)주가드)",일반공고,2025-10-09,19:55,물품,N,Y,,Y,제3자단가계약,수의계약,,조달청,1230000,,이소연,070-405-67464,lsy04333@korea.kr,각 수요기관,ZZ99999,,,,,,,,,2025-10-14,18:00,,,2025-10-15,10:00,2025-10-15,12:00,2025-10-15,13:00,,422400000,384000000,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01080998&bidPbancOrd=000,2025-11-17
R25BK01078281,001,R25BK01078281,001,Y,수면다원검사기,취소공고,2025-10-10,08:11,물품,N,Y,,Y,총액계약,수의계약,,한국원자력의학원,B551913,,장종민,02-970-2950,jangjongmin@kirams.re.kr,한국원자력의학원,B551913,,장종민,029702950,,,,,,2025-10-15,15:00,,,2025-09-26,10:00,2025-10-15,15:00,2025-10-15,16:00,국가종합전자조달시스템(나라장터),96800000,88000000,복수예가,N,...(이하생략 나라장터참조),Y,"의료기기제조업,의료기기수입업,의료기기판매업",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01078281&bidPbancOrd=001,2025-11-17
R25BK01081056,000,R25BK01081056,000,Y,LNP mRNA 믹서 구매_253599,일반공고,2025-10-10,08:18,물품,N,Y,,Y,총액계약,일반경쟁,,한국과학기술원,B350021,,한상민,042-350-2332,sangminhan@kaist.ac.kr,한국과학기술원,B350021,,한상민,0423502332,,,,,,2025-10-19,18:00,,,2025-10-11,10:00,2025-10-20,10:00,2025-10-20,11:00,국가종합전자조달시스템(나라장터),286000000,260000000,복수예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01081056&bidPbancOrd=000,2025-11-17
R25BK01072408,000,R25BK01072408,000,Y,해남교도소 급식용 김치류 5종 구입공고,일반공고,2025-10-10,08:24,물품,N,Y,,Y,일반단가계약,제한경쟁,,법무부 광주지방교정청 해남교도소,1272045,,전상규,061-530-9412,wjstkd@korea.kr,법무부 광주지방교정청 해남교도소,1272045,,전상규,0615309412,,,,,,2025-10-16,18:00,,,2025-10-10,12:00,2025-10-17,12:00,2025-10-17,13:00,국가종합전자조달시스템(나라장터),20300,18455,복수예가,N,...(이하생략 나라장터참조),Y,식품판매업(집단급식소식품판매업),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01072408&bidPbancOrd=000,2025-11-17
R25BK01081064,000,R25BK01081064,000,Y,로봇 매니퓰레이터 구매_253851,일반공고,2025-10-10,08:29,물품,N,Y,공동이행,Y,총액계약,제한경쟁,,한국과학기술원,B350021,,한상민,042-350-2332,sangminhan@kaist.ac.kr,한국과학기술원,B350021,,한상민,0423502332,,,,,,2025-10-19,18:00,2025-10-19,18:00,2025-10-11,10:00,2025-10-20,10:00,2025-10-20,11:00,국가종합전자조달시스템(나라장터),40392000,36720000,복수예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01081064&bidPbancOrd=000,2025-11-17
R25BK01070388,001,R25BK01070388,001,Y,"2026학년도 고색고등학교 신입생 교복(동,하복,활동복하복) 학교주관구매  업체 선정 입찰 취소공고",취소공고,2025-10-10,08:31,물품,N,Y,,Y,일반단가계약,제한경쟁,,경기도교육청 고색고등학교,7530878,,홍정임,031-801-26803,ashji@naver.com,경기도교육청 고색고등학교,7530878,,홍정임,03180126803,,,,,,2025-10-16,15:00,,,2025-09-22,15:00,2025-10-16,15:00,2025-10-17,11:00,국가종합전자조달시스템(나라장터),352000,320000,복수예가,Y,경기도...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01070388&bidPbancOrd=001,2025-11-17
R25BK01080760,001,R25BK01080760,001,Y,서울페이 표준 QR 제작 및 배포 ,취소공고,2025-10-10,08:45,물품,N,Y,,Y,총액계약,수의계약,,서울특별시,6110000,,김정은,02-213-33263,jeun09@seoul.go.kr,서울특별시,6110000,,박기태,0221335132,,,,,,2025-10-17,12:00,,,2025-09-30,10:00,2025-10-17,12:00,2025-10-17,13:00,국가종합전자조달시스템(나라장터),70000000,63636364,복수예가,N,...(이하생략 나라장터참조),Y,인쇄사,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01080760&bidPbancOrd=001,2025-11-17
R25BK01063359,001,R25BK01063359,001,Y,2025년 0~2세 어린이집 독서꾸러미 구입 제한경쟁 입찰 공고,취소공고,2025-10-10,08:46,물품,N,Y,,Y,총액계약,제한경쟁,적격심사제,광주광역시교육청,7380000,,김정은,062-380-4169,rlawjddms1@korea.kr,광주광역시교육청,7380000,,김정은,0623804169,,,,,,2025-09-24,18:00,,,2025-09-23,10:00,2025-09-25,10:00,2025-09-25,11:00,국가종합전자조달시스템(나라장터),180000000,179238182,복수예가,Y,광주광역시...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01063359&bidPbancOrd=001,2025-11-17
R25BK01081075,000,R25BK01081075,000,Y,컴퓨터 서버 구매_253798,일반공고,2025-10-10,08:47,물품,N,Y,,Y,총액계약,제한경쟁,적격심사제,한국과학기술원,B350021,,한상민,042-350-2332,sangminhan@kaist.ac.kr,한국과학기술원,B350021,,한상민,0423502332,,,,,,2025-10-19,18:00,,,2025-10-11,10:00,2025-10-20,10:00,2025-10-20,11:00,국가종합전자조달시스템(나라장터),68000000,61818182,복수예가,Y,대전광역시...(이하생략 나라장터참조),Y,소프트웨어사업자(컴퓨터관련서비스사업),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01081075&bidPbancOrd=000,2025-11-17
R25BK00992886,005,R25BK00992886,005,Y,2025 수산식품 가공설비 지원사업 (착색기),정정공고,2025-10-10,08:49,물품,N,Y,,Y,총액계약,일반경쟁,,(주)덕화푸드 ,Z057457,,장종수,051-260-8855,chkchj@dhfood.kr,(주)덕화푸드 ,Z057457,,장종수,0512608855,,,,,,2025-10-19,18:00,,,2025-10-10,09:00,2025-10-20,17:00,2025-10-20,18:00,국가종합전자조달시스템(나라장터),55000000,50000000,복수예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK00992886&bidPbancOrd=005,2025-11-17
R25BK01077194,000,R25BK01077194,000,Y,In-situ&Ex-situ 수소 투과도 평가 시스템 구축 ,일반공고,2025-10-10,08:53,물품,N,Y,,Y,총액계약,제한경쟁,,한국가스안전공사 가스안전연구원,Z012793,,이석재,043-750-1412,sj0605@kgs.or.kr,한국가스안전공사 가스안전연구원,Z012793,,이석재,0437501412,,,,,,2025-10-20,18:00,,,2025-10-19,10:00,2025-10-21,10:00,2025-10-21,11:00,국가종합전자조달시스템(나라장터),80000000,72727273,복수예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01077194&bidPbancOrd=000,2025-11-17
R25BK01081078,000,R25BK01081078,000,Y,공초점 라만 분광 측정기 구매,일반공고,2025-10-10,08:54,물품,N,Y,,Y,총액계약,일반경쟁,,강원대학교 산학협력단,Z010852,,김대성,033-250-8955,kdsb0378@kangwon.ac.kr,강원대학교 산학협력단,Z010852,,김대성,0332508955,,,,,,2025-10-20,18:00,,,2025-10-10,11:00,2025-10-21,14:00,2025-10-21,15:00,국가종합전자조달시스템(나라장터),99000000,90000000,복수예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01081078&bidPbancOrd=000,2025-11-17
R25BK01081094,000,R25BK01081094,000,Y,서울페이 표준 QR 제작 및 배포 ,일반공고,2025-10-10,08:56,물품,N,Y,,Y,총액계약,수의계약,,서울특별시,6110000,,김정은,02-213-33263,jeun09@seoul.go.kr,서울특별시,6110000,,박기태,0221335132,,,,,,2025-10-16,18:00,,,2025-10-15,10:00,2025-10-17,12:00,2025-10-17,13:00,국가종합전자조달시스템(나라장터),70000000,63636364,복수예가,N,...(이하생략 나라장터참조),Y,인쇄사,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01081094&bidPbancOrd=000,2025-11-17
R25BK01079935,001,R25BK01079935,001,Y,무봉4 맨홀펌프장 제어반 교체 및 설치공사,취소공고,2025-10-10,08:57,물품,N,Y,,Y,총액계약,수의계약,,경기도 포천시 안전도시국 상하수과,5600182,,김영욱,031-538-3543,openyourhand@korea.kr,경기도 포천시 안전도시국 상하수과,5600182,,김영욱,0315383543,,,,,,2025-10-15,15:00,,,2025-09-26,17:00,2025-10-15,15:00,2025-10-15,16:00,국가종합전자조달시스템(나라장터),46618000,42380000,복수예가,N,...(이하생략 나라장터참조),Y,정보통신공사업,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01079935&bidPbancOrd=001,2025-11-17
R25BK01081097,000,R25BK01081097,000,Y,고성능 GPU 서버 구매_253803,일반공고,2025-10-10,08:59,물품,N,Y,,Y,총액계약,제한경쟁,적격심사제,한국과학기술원,B350021,,한상민,042-350-2332,sangminhan@kaist.ac.kr,한국과학기술원,B350021,,한상민,0423502332,,,,,,2025-10-19,18:00,,,2025-10-11,10:00,2025-10-20,10:00,2025-10-20,11:00,국가종합전자조달시스템(나라장터),95917800,87198000,복수예가,N,...(이하생략 나라장터참조),Y,소프트웨어사업자(컴퓨터관련서비스사업),https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01081097&bidPbancOrd=000,2025-11-17
R25BK01080704,001,R25BK01080704,001,Y,초전동 외 8개지구 하수관로 정비사업(4차분)관급자재(순환골재),취소공고,2025-10-10,08:59,물품,N,Y,,Y,총액계약,수의계약,,경상남도 진주시,5310000,,이정용,055-749-8380,account@korea.kr,경상남도 진주시,5310000,,이정용,0557498380,,,,,,2025-10-17,10:00,,,2025-09-29,10:00,2025-10-17,10:00,2025-10-17,11:00,국가종합전자조달시스템(나라장터),35448000,32225455,복수예가,Y,경상남도...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01080704&bidPbancOrd=001,2025-11-17
R25BK01077779,001,R25BK01077779,001,Y,2025년 개인별장기요양계획서 보관 봉투 제작,취소공고,2025-10-10,09:05,물품,N,Y,,Y,총액계약,수의계약,,국민건강보험공단,B550928,,김해빈,033-736-1632,221200@nhis.or.kr,국민건강보험공단,B550928,,김해빈,033-736-1632,,,,,,2025-10-17,11:00,,,2025-09-29,11:00,2025-10-17,11:00,2025-10-17,12:00,국가종합전자조달시스템(나라장터),47190000,42900000,복수예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01077779&bidPbancOrd=001,2025-11-17
R25BK01080166,000,R25BK01080166,000,Y,수곡초등학교 통학버스 구매 ,일반공고,2025-10-10,09:09,물품,N,Y,,Y,총액계약,일반경쟁,적격심사제,경상남도진주교육청 수곡초등학교,9050054,,정지영,055-754-4463,sugok4463@korea.kr,경상남도진주교육청 수곡초등학교,9050054,,정지영,0557544463,,,,,,2025-10-19,18:00,,,2025-10-10,10:00,2025-10-20,10:00,2025-10-20,11:00,국가종합전자조달시스템(나라장터),93578000,85070909,복수예가,N,...(이하생략 나라장터참조),Y,"자동차관리사업(자동차매매업),제작자 등(자동차-국내 제작·조립)",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01080166&bidPbancOrd=000,2025-11-17
R25BK01081131,000,R25BK01081131,000,Y,2025학년도 실습소모재료 구입 소액수의 견적제출 안내공고,일반공고,2025-10-10,09:11,물품,N,Y,,Y,총액계약,수의계약,,대구광역시교육청 대중금속공업고등학교,7240133,,신성호,053-235-9116,sappire2@naver.com,대구광역시교육청 대중금속공업고등학교,7240133,,신성호,0532359116,,,,,,2025-10-16,18:00,,,2025-10-10,17:00,2025-10-17,10:00,2025-10-17,11:00,국가종합전자조달시스템(나라장터),33061500,30055909,복수예가,Y,대구광역시...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01081131&bidPbancOrd=000,2025-11-17
R25BK01080401,001,R25BK01080401,001,Y,완도해경 땅끝파출소 연안구조정(S-115) 우현 주기관 인터쿨러 구매,취소공고,2025-10-10,09:15,물품,N,Y,,Y,총액계약,수의계약,,해양경찰청 서해지방해양경찰청 완도해양경찰서,1532199,,박빛,061-550-2217,wandov17@korea.kr,해양경찰청 서해지방해양경찰청 완도해양경찰서,1532199,,박빛,0615502417,wandov17@korea.kr,,,,,2025-10-16,11:00,,,2025-09-26,17:00,2025-10-16,11:00,2025-10-16,12:00,국가종합전자조달시스템(나라장터),31581000,28710000,복수예가,Y,전라남도...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01080401&bidPbancOrd=001,2025-11-17
R25BK01068051,001,R25BK01068051,001,Y,칠곡군 아동‧청소년 시설 스마트화 사업,취소공고,2025-10-10,09:17,물품,N,Y,공동이행 또는 분담이행,N,총액계약,제한경쟁,협상에 의한 계약,경상북도 칠곡군,5220000,,박은혜,054-979-6264,ckckakfn1791@korea.kr,경상북도 칠곡군,5220000,,박은혜,0549796264,,,,,,,,2025-10-02,11:00,,,,,2025-10-02,13:00,제안요청서 참조(칠곡군청 회계정보과 정보정책팀(본관5층 정보통신실 안)),429000000,390000000,비예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=R25BK01068051&bidPbancOrd=001,2025-11-17
