bidNtceNo,bidNtceOrd,refNtceNo,refNtceOrd,ppsNtceYn,bidNtceNm,bidNtceSttusNm,bidNtceDate,bidNtceBgn,bsnsDivNm,intrntnlBidYn,cmmnCntrctYn,cmmnReciptMethdNm,elctrnBidYn,cntrctCnclsSttusNm,cntrctCnclsMthdNm,bidwinrDcsnMthdNm,ntceInsttNm,ntceInsttCd,ntceInsttOfclDeptNm,ntceInsttOfclNm,ntceInsttOfclTel,ntceInsttOfclEmailAdrs,dmndInsttNm,dmndInsttCd,dmndInsttOfclDeptNm,dmndInsttOfclNm,dmndInsttOfclTel,dmndInsttOfclEmailAdrs,presnatnOprtnYn,presnatnOprtnDate,presnatnOprtnTm,presnatnOprtnPlce,bidPrtcptQlfctRgstClseDate,bidPrtcptQlfctRgstClseTm,cmmnReciptAgrmntClseDate,cmmnReciptAgrmntClseTm,bidBeginDate,bidBeginTm,bidClseDate,bidClseTm,opengDate,opengTm,opengPlce,asignBdgtAmt,presmptPrce,rsrvtnPrceDcsnMthdNm,rgnLmtYn,prtcptPsblRgnNm,indstrytyLmtYn,bidprcPsblIndstrytyNm,bidNtceUrl,dataBssDate
20241213905,000,20241213905,000,Y,왕암동 소새 소하천 정비사업 폐기물처리용역,일반공고,2024-12-09,10:50,용역,N,Y,공동이행,Y,총액계약,수의계약,,충청북도 제천시,4400000,,박해준,043-641-5694,auspicious14@korea.kr,충청북도 제천시,4400000,,,,,,,,,2024-12-11,18:00,2024-12-11,18:00,2024-12-10,10:00,2024-12-12,10:00,2024-12-12,11:00,국가종합전자조달시스템(나라장터),104240000,94763636,복수예가,Y,충청북도 제천시...(이하생략 나라장터참조),Y,"건설폐기물 중간처리업,건설폐기물 수집·운반업",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20241213905&bidPbancOrd=000,2025-12-08
20241213909,000,20241213909,000,Y,특수구급차 위탁운영 용역 소액수의 견적제출 공고,일반공고,2024-12-09,10:51,용역,N,Y,공동수급불허,Y,총액계약,수의계약,,부산광역시의료원,Z003659,,염규만,051-607-2039,youm1052@naver.com,부산광역시의료원,Z003659,,,,,,,,,2024-12-16,18:00,,,2024-12-09,22:00,2024-12-17,10:00,2024-12-17,11:00,국가종합전자조달시스템(나라장터),32400000,32400000,복수예가,Y,부산광역시...(이하생략 나라장터참조),Y,응급환자이송업,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20241213909&bidPbancOrd=000,2025-12-08
20241213876,000,20241213876,000,Y,2025년 잠실청소년센터 청소년 해외탐방프로그램 배낭여행 여행사 선정 입찰공고,긴급공고,2024-12-09,10:51,용역,N,Y,공동수급불허,Y,총액계약,제한경쟁,협상에 의한 계약,잠실청소년센터,Z054059,,김현경,070-522-32701,jamsilyouth2@naver.com,잠실청소년센터,Z054059,,,,,,,,,2024-12-15,18:00,,,2024-12-09,11:00,2024-12-17,13:14,2024-12-17,14:14,국가종합전자조달시스템(나라장터),154500000,140454545,비예가,Y,서울특별시...(이하생략 나라장터참조),Y,종합여행업,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20241213876&bidPbancOrd=000,2025-12-08
20241213914,000,20241213914,000,Y,영덕군 백석항 어촌뉴딜사업 건축설계(변경)용역(건어물공동작업장),일반공고,2024-12-09,10:52,용역,N,Y,공동수급불허,Y,총액계약,수의계약,,한국어촌어항공단,B553968,,노진구,02-609-80733,rjg@fipa.or.kr,한국어촌어항공단,B553968,,,,,,,,,2024-12-09,12:00,,,2024-12-09,11:00,2024-12-09,12:00,2024-12-09,13:00,국가종합전자조달시스템(나라장터),6600000,6000000,단일예가,N,...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20241213914&bidPbancOrd=000,2025-12-08
20241213915,000,20241213915,000,Y,2025년 대전관광공사 정보통신시스템 유지보수 용역,일반공고,2024-12-09,10:53,용역,N,Y,공동수급불허,Y,총액계약,수의계약,,대전관광공사,B554696,,정한나,042-250-1201,na@djto.kr,대전관광공사,B554696,,,,,,,,공고문 참조,2024-12-17,18:00,,,2024-12-13,10:00,2024-12-18,10:00,2024-12-18,11:00,국가종합전자조달시스템(나라장터),84196000,76541818,복수예가,Y,대전광역시...(이하생략 나라장터참조),Y,"정보통신공사업,소프트웨어사업자(컴퓨터관련서비스사업)",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20241213915&bidPbancOrd=000,2025-12-08
20241213926,000,20241213926,000,Y,2025년 기장군 공영자전거 운영관리 용역,일반공고,2024-12-09,10:54,용역,N,Y,공동수급불허,Y,총액계약,제한경쟁,,부산광역시 기장군,3400000,,최희수,051-709-4148,hee0516@korea.kr,부산광역시 기장군,3400000,,,,,,,,,2024-12-16,18:00,,,2024-12-10,10:00,2024-12-17,10:00,2024-12-17,11:00,국가종합전자조달시스템(나라장터),212329000,193026364,복수예가,Y,부산광역시...(이하생략 나라장터참조),N,,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20241213926&bidPbancOrd=000,2025-12-08
20241213925,000,20241213925,000,Y,2025년 임대사업팀 경비 용역,일반공고,2024-12-09,10:55,용역,N,Y,공동수급불허,Y,총액계약,제한경쟁,,세종특별자치시시설관리공단,B553695,,박준수,044-850-1182,junsoo0121@sjfmc.or.kr,세종특별자치시시설관리공단,B553695,,,,,,,,,2024-12-16,18:00,,,2024-12-09,17:00,2024-12-17,10:00,2024-12-17,11:00,국가종합전자조달시스템(나라장터),209803000,190730000,복수예가,Y,세종특별자치시...(이하생략 나라장터참조),Y,시설경비업무,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20241213925&bidPbancOrd=000,2025-12-08
20241211597,000,20241211597,000,Y,25년 월간내일 발간 용역,일반공고,2024-12-09,10:55,용역,N,Y,,Y,총액계약,제한경쟁,협상에 의한 계약,조달청,1230000,,김원균,070-405-66131,wg9642@korea.kr,고용노동부,1492000,,공은진,0442027781,,,,,,2025-01-14,18:00,,,2025-01-13,10:00,2025-01-15,10:00,2025-01-15,11:00,국가종합전자조달시스템(나라장터),252210000,227272727,비예가,N,...(이하생략 나라장터참조),Y,"출판사,인쇄사",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20241211597&bidPbancOrd=000,2025-12-08
20241213923,000,20241213923,000,Y,2025년 GIS기반 통합방재시스템 S/W 유지보수용역,일반공고,2024-12-09,10:55,용역,N,Y,공동수급불허,Y,총액계약,수의계약,,광주광역시 서구,3600000,,진세은,062-360-7249,seeun0506@korea.kr,광주광역시 서구,3600000,,,,,,,,,2024-12-12,18:00,,,2024-12-11,10:00,2024-12-13,12:00,2024-12-13,13:00,국가종합전자조달시스템(나라장터),40116000,36469091,복수예가,Y,광주광역시...(이하생략 나라장터참조),Y,"정보통신공사업,소프트웨어사업자(컴퓨터관련서비스사업)",https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20241213923&bidPbancOrd=000,2025-12-08
20241213189,000,20241213189,000,Y,오산시립쉼터공원 청소용역,일반공고,2024-12-09,10:55,용역,N,Y,공동수급불허,Y,총액계약,수의계약,,오산도시공사,B555226,,김길수,031-371-1758,vbkks78@naver.com,오산도시공사,B555226,,,,,,,,,2024-12-15,18:00,,,2024-12-10,14:00,2024-12-17,13:14,2024-12-17,14:14,국가종합전자조달시스템(나라장터),66528000,60480000,복수예가,Y,경기도 오산시...(이하생략 나라장터참조),Y,건물위생관리업,https://www.g2b.go.kr/link/PNPE027_01/single/?bidPbancNo=20241213189&bidPbancOrd=000,2025-12-08
